12411198,buy,3.60000000,7.55300000,1700181130053
12411199,buy,25.10000000,7.56200000,1700181161606
12411200,buy,15.30000000,7.56400000,1700181161732
12411201,buy,15.30000000,7.56400000,1700181161792
12411202,buy,15.30000000,7.56400000,1700181161817
12411203,buy,15.30000000,7.56400000,1700181161917
12411204,buy,15.30000000,7.56400000,1700181162016
12411205,buy,15.30000000,7.56400000,1700181162016
12411206,buy,15.30000000,7.56400000,1700181162117
12411207,buy,30.20000000,7.56400000,1700181162127
12411208,buy,3.00000000,7.56400000,1700181162129
12411209,buy,1.40000000,7.56400000,1700181162131
12411210,buy,3.00000000,7.56400000,1700181162131
12411211,buy,3.00000000,7.56400000,1700181162131
12411212,buy,3.00000000,7.56400000,1700181162132
12411213,buy,1.40000000,7.56400000,1700181162133
12411214,buy,1.60000000,7.56800000,1700181162133
12411215,buy,3.00000000,7.56800000,1700181162136
12411216,buy,10.70000000,7.56800000,1700181182313
12411217,buy,10.70000000,7.56800000,1700181182318
12411218,buy,4.60000000,7.56800000,1700181190235
12411219,buy,6.10000000,7.56800000,1700181190238
12411220,buy,4.60000000,7.56800000,1700181190241
12411221,buy,4.60000000,7.56800000,1700181191327
12411222,buy,15.30000000,7.56800000,1700181191331
12411223,buy,15.30000000,7.56800000,1700181191616
12411224,buy,68.80000000,7.56800000,1700181191618
12411225,buy,3.00000000,7.56800000,1700181191619
12411226,buy,3.00000000,7.56800000,1700181191619
12411227,buy,1.40000000,7.56800000,1700181191621
12411228,buy,1.60000000,7.57300000,1700181191621
12411229,buy,3.00000000,7.57300000,1700181191622
12411230,buy,3.00000000,7.57300000,1700181191622
12411231,buy,3.00000000,7.57300000,1700181191622
12411232,buy,3.00000000,7.57300000,1700181191622
12411233,buy,3.00000000,7.57300000,1700181191623
12411234,buy,7.50000000,7.57500000,1700181200814
12411235,sell,34.30000000,7.57400000,1700181206305
12411236,sell,14.00000000,7.57200000,1700181211131
12411237,sell,5.10000000,7.56900000,1700181211754
12411238,sell,30.00000000,7.56800000,1700181211759
12411239,sell,2.60000000,7.56600000,1700181214761
12411240,sell,5.60000000,7.56100000,1700181217242
12411241,sell,23.70000000,7.56000000,1700181217255
12411242,sell,6.50000000,7.55800000,1700181224664
12411243,sell,8.90000000,7.55700000,1700181224677
12411244,buy,34.30000000,7.56000000,1700181245404
12411245,buy,34.30000000,7.56700000,1700181249146
12411246,buy,11.60000000,7.57500000,1700181264926
12411247,sell,34.30000000,7.57500000,1700181283297
12411248,sell,1.10000000,7.57500000,1700181305432
12411249,sell,34.30000000,7.57700000,1700181314489
12411250,buy,3.40000000,7.57800000,1700181322375
12411251,buy,1.00000000,7.57900000,1700181325965
12411252,buy,3.00000000,7.58200000,1700181325965
12411253,buy,4.00000000,7.58200000,1700181325966
12411254,buy,4.00000000,7.58200000,1700181325966
12411255,buy,4.00000000,7.58200000,1700181325970
12411256,sell,27.60000000,7.57900000,1700181331290
12411257,sell,12.60000000,7.57500000,1700181331529
12411258,sell,11.60000000,7.57700000,1700181338689
12411259,sell,14.70000000,7.57700000,1700181338690
12411260,sell,36.40000000,7.57600000,1700181338694
12411261,buy,76.00000000,7.57600000,1700181348538
12411262,buy,6.80000000,7.57800000,1700181348544
12411263,buy,6.80000000,7.57800000,1700181348547
12411264,buy,6.80000000,7.57800000,1700181348547
12411265,buy,6.80000000,7.57800000,1700181348547
12411266,buy,6.80000000,7.57800000,1700181348548
12411267,buy,6.80000000,7.57800000,1700181348548
12411268,buy,6.80000000,7.57800000,1700181348549
12411269,buy,4.20000000,7.57800000,1700181348550
12411270,buy,2.60000000,7.58100000,1700181348550
12411271,buy,6.80000000,7.58100000,1700181348551
12411272,buy,6.70000000,7.57800000,1700181360731
12411273,buy,52.90000000,7.57900000,1700181366658
12411274,buy,34.20000000,7.58000000,1700181366658
12411275,buy,0.10000000,7.58000000,1700181366658
12411276,buy,64.60000000,7.58200000,1700181366660
12411277,buy,31.20000000,7.58300000,1700181366660
12411278,buy,18.60000000,7.58100000,1700181366661
12411279,buy,31.40000000,7.58300000,1700181366661
12411280,buy,6.70000000,7.57900000,1700181390525
12411281,sell,29.70000000,7.57900000,1700181392529
12411282,sell,4.60000000,7.57900000,1700181392537
12411283,sell,22.50000000,7.57800000,1700181392537
12411284,buy,6.80000000,7.57900000,1700181406502
12411285,buy,6.80000000,7.57900000,1700181406505
12411286,buy,6.80000000,7.57900000,1700181406505
12411287,buy,5.60000000,7.57900000,1700181406505
12411288,buy,1.20000000,7.58200000,1700181406505
12411289,buy,6.80000000,7.58200000,1700181406506
12411290,buy,6.80000000,7.58200000,1700181406506
12411291,buy,6.80000000,7.58200000,1700181406506
12411292,buy,6.80000000,7.58200000,1700181406506
12411293,buy,6.80000000,7.58200000,1700181406507
12411294,buy,23.30000000,7.58300000,1700181406961
12411295,buy,113.80000000,7.58300000,1700181406966
12411296,buy,13.60000000,7.58300000,1700181407004
12411297,buy,54.10000000,7.58300000,1700181407010
12411298,buy,111.40000000,7.58300000,1700181407014
12411299,buy,22.30000000,7.58300000,1700181407015
12411300,buy,56.30000000,7.58300000,1700181407070
12411301,buy,54.10000000,7.58300000,1700181407074
12411302,buy,54.10000000,7.58300000,1700181407075
12411303,buy,21.50000000,7.58300000,1700181407079
12411304,buy,132.10000000,7.58300000,1700181407081
12411305,buy,54.10000000,7.58300000,1700181407091
12411306,buy,54.10000000,7.58300000,1700181407128
12411307,buy,24.30000000,7.58300000,1700181407155
12411308,buy,54.10000000,7.58300000,1700181407280
12411309,buy,49.50000000,7.58300000,1700181407300
12411310,buy,13.40000000,7.58300000,1700181408588
12411311,buy,5.30000000,7.58300000,1700181408589
12411312,buy,7.80000000,7.58300000,1700181408589
12411313,buy,18.40000000,7.58300000,1700181408590
12411314,buy,7.20000000,7.58300000,1700181408598
12411315,buy,7.20000000,7.58300000,1700181408599
12411316,buy,24.30000000,7.58300000,1700181408602
12411317,buy,32.20000000,7.58300000,1700181408604
12411318,buy,9.00000000,7.58300000,1700181408613
12411319,buy,28.40000000,7.58300000,1700181408614
12411320,buy,13.20000000,7.58300000,1700181408624
12411321,buy,8.90000000,7.58300000,1700181408646
12411322,buy,29.70000000,7.58300000,1700181408647
12411323,buy,53.10000000,7.58300000,1700181408650
12411324,buy,29.70000000,7.58300000,1700181408652
12411325,buy,18.80000000,7.58300000,1700181408654
12411326,buy,29.70000000,7.58300000,1700181408655
12411327,buy,8.90000000,7.58300000,1700181408659
12411328,buy,4.00000000,7.58300000,1700181408696
